Property_ID,Building_ID,Parcel_ID,Floor_No,Unit_No,Area_sq_m,Property_Type,Prototype_3D_ULPIN
PROP-B229-F01-U101,B229,LP229,1,101,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F01-101
PROP-B229-F01-U102,B229,LP229,1,102,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F01-102
PROP-B229-F01-U103,B229,LP229,1,103,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F01-103
PROP-B229-F01-U104,B229,LP229,1,104,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F01-104
PROP-B229-F02-U201,B229,LP229,2,201,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F02-201
PROP-B229-F02-U202,B229,LP229,2,202,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F02-202
PROP-B229-F02-U203,B229,LP229,2,203,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F02-203
PROP-B229-F02-U204,B229,LP229,2,204,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F02-204
PROP-B229-F03-U301,B229,LP229,3,301,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F03-301
PROP-B229-F03-U302,B229,LP229,3,302,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F03-302
PROP-B229-F03-U303,B229,LP229,3,303,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F03-303
PROP-B229-F03-U304,B229,LP229,3,304,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F03-304
PROP-B229-F04-U401,B229,LP229,4,401,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F04-401
PROP-B229-F04-U402,B229,LP229,4,402,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F04-402
PROP-B229-F04-U403,B229,LP229,4,403,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F04-403
PROP-B229-F04-U404,B229,LP229,4,404,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F04-404
PROP-B229-F05-U501,B229,LP229,5,501,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F05-501
PROP-B229-F05-U502,B229,LP229,5,502,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F05-502
PROP-B229-F05-U503,B229,LP229,5,503,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F05-503
PROP-B229-F05-U504,B229,LP229,5,504,81.8,Residential,IND-AP-VSP-DVD-LP229-B229-F05-504
PROP-B230-F01-U101,B230,LP230,1,101,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F01-101
PROP-B230-F01-U102,B230,LP230,1,102,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F01-102
PROP-B230-F01-U103,B230,LP230,1,103,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F01-103
PROP-B230-F01-U104,B230,LP230,1,104,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F01-104
PROP-B230-F02-U201,B230,LP230,2,201,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F02-201
PROP-B230-F02-U202,B230,LP230,2,202,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F02-202
PROP-B230-F02-U203,B230,LP230,2,203,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F02-203
PROP-B230-F02-U204,B230,LP230,2,204,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F02-204
PROP-B230-F03-U301,B230,LP230,3,301,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F03-301
PROP-B230-F03-U302,B230,LP230,3,302,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F03-302
PROP-B230-F03-U303,B230,LP230,3,303,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F03-303
PROP-B230-F03-U304,B230,LP230,3,304,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F03-304
PROP-B230-F04-U401,B230,LP230,4,401,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F04-401
PROP-B230-F04-U402,B230,LP230,4,402,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F04-402
PROP-B230-F04-U403,B230,LP230,4,403,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F04-403
PROP-B230-F04-U404,B230,LP230,4,404,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F04-404
PROP-B230-F05-U501,B230,LP230,5,501,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F05-501
PROP-B230-F05-U502,B230,LP230,5,502,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F05-502
PROP-B230-F05-U503,B230,LP230,5,503,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F05-503
PROP-B230-F05-U504,B230,LP230,5,504,54.9,Residential,IND-AP-VSP-DVD-LP230-B230-F05-504
PROP-B231-F01-U101,B231,LP231,1,101,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F01-101
PROP-B231-F01-U102,B231,LP231,1,102,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F01-102
PROP-B231-F01-U103,B231,LP231,1,103,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F01-103
PROP-B231-F01-U104,B231,LP231,1,104,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F01-104
PROP-B231-F02-U201,B231,LP231,2,201,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F02-201
PROP-B231-F02-U202,B231,LP231,2,202,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F02-202
PROP-B231-F02-U203,B231,LP231,2,203,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F02-203
PROP-B231-F02-U204,B231,LP231,2,204,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F02-204
PROP-B231-F03-U301,B231,LP231,3,301,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F03-301
PROP-B231-F03-U302,B231,LP231,3,302,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F03-302
PROP-B231-F03-U303,B231,LP231,3,303,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F03-303
PROP-B231-F03-U304,B231,LP231,3,304,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F03-304
PROP-B231-F04-U401,B231,LP231,4,401,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F04-401
PROP-B231-F04-U402,B231,LP231,4,402,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F04-402
PROP-B231-F04-U403,B231,LP231,4,403,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F04-403
PROP-B231-F04-U404,B231,LP231,4,404,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F04-404
PROP-B231-F05-U501,B231,LP231,5,501,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F05-501
PROP-B231-F05-U502,B231,LP231,5,502,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F05-502
PROP-B231-F05-U503,B231,LP231,5,503,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F05-503
PROP-B231-F05-U504,B231,LP231,5,504,52.6,Residential,IND-AP-VSP-DVD-LP231-B231-F05-504
PROP-B232-F01-U101,B232,LP232,1,101,111.8,Residential,IND-AP-VSP-DVD-LP232-B232-F01-101
PROP-B232-F02-U201,B232,LP232,2,201,111.8,Residential,IND-AP-VSP-DVD-LP232-B232-F02-201
PROP-B233-F01-U101,B233,LP233,1,101,87.5,Residential,IND-AP-VSP-DVD-LP233-B233-F01-101
PROP-B233-F02-U201,B233,LP233,2,201,87.5,Residential,IND-AP-VSP-DVD-LP233-B233-F02-201
PROP-B234-F01-U101,B234,LP234,1,101,144,Residential,IND-AP-VSP-DVD-LP234-B234-F01-101
PROP-B234-F02-U201,B234,LP234,2,201,144,Residential,IND-AP-VSP-DVD-LP234-B234-F02-201
PROP-B235-F01-U101,B235,LP235,1,101,120.1,Residential,IND-AP-VSP-DVD-LP235-B235-F01-101
PROP-B235-F02-U201,B235,LP235,2,201,120.1,Residential,IND-AP-VSP-DVD-LP235-B235-F02-201
PROP-B236-F01-U101,B236,LP236,1,101,126.1,Residential,IND-AP-VSP-DVD-LP236-B236-F01-101
PROP-B236-F02-U201,B236,LP236,2,201,126.1,Residential,IND-AP-VSP-DVD-LP236-B236-F02-201
PROP-B237-F01-U101,B237,LP237,1,101,117,Residential,IND-AP-VSP-DVD-LP237-B237-F01-101
PROP-B237-F02-U201,B237,LP237,2,201,117,Residential,IND-AP-VSP-DVD-LP237-B237-F02-201
PROP-B238-F01-U101,B238,LP238,1,101,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F01-101
PROP-B238-F01-U102,B238,LP238,1,102,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F01-102
PROP-B238-F01-U103,B238,LP238,1,103,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F01-103
PROP-B238-F01-U104,B238,LP238,1,104,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F01-104
PROP-B238-F02-U201,B238,LP238,2,201,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F02-201
PROP-B238-F02-U202,B238,LP238,2,202,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F02-202
PROP-B238-F02-U203,B238,LP238,2,203,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F02-203
PROP-B238-F02-U204,B238,LP238,2,204,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F02-204
PROP-B238-F03-U301,B238,LP238,3,301,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F03-301
PROP-B238-F03-U302,B238,LP238,3,302,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F03-302
PROP-B238-F03-U303,B238,LP238,3,303,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F03-303
PROP-B238-F03-U304,B238,LP238,3,304,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F03-304
PROP-B238-F04-U401,B238,LP238,4,401,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F04-401
PROP-B238-F04-U402,B238,LP238,4,402,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F04-402
PROP-B238-F04-U403,B238,LP238,4,403,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F04-403
PROP-B238-F04-U404,B238,LP238,4,404,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F04-404
PROP-B238-F05-U501,B238,LP238,5,501,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F05-501
PROP-B238-F05-U502,B238,LP238,5,502,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F05-502
PROP-B238-F05-U503,B238,LP238,5,503,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F05-503
PROP-B238-F05-U504,B238,LP238,5,504,44.4,Residential,IND-AP-VSP-DVD-LP238-B238-F05-504
PROP-B239-F01-U101,B239,LP239,1,101,125,Residential,IND-AP-VSP-DVD-LP239-B239-F01-101
PROP-B239-F02-U201,B239,LP239,2,201,125,Residential,IND-AP-VSP-DVD-LP239-B239-F02-201
PROP-B240-F01-U101,B240,LP240,1,101,116.4,Residential,IND-AP-VSP-DVD-LP240-B240-F01-101
PROP-B240-F02-U201,B240,LP240,2,201,116.4,Residential,IND-AP-VSP-DVD-LP240-B240-F02-201
PROP-B241-F01-U101,B241,LP241,1,101,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F01-101
PROP-B241-F01-U102,B241,LP241,1,102,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F01-102
PROP-B241-F01-U103,B241,LP241,1,103,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F01-103
PROP-B241-F01-U104,B241,LP241,1,104,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F01-104
PROP-B241-F02-U201,B241,LP241,2,201,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F02-201
PROP-B241-F02-U202,B241,LP241,2,202,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F02-202
PROP-B241-F02-U203,B241,LP241,2,203,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F02-203
PROP-B241-F02-U204,B241,LP241,2,204,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F02-204
PROP-B241-F03-U301,B241,LP241,3,301,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F03-301
PROP-B241-F03-U302,B241,LP241,3,302,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F03-302
PROP-B241-F03-U303,B241,LP241,3,303,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F03-303
PROP-B241-F03-U304,B241,LP241,3,304,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F03-304
PROP-B241-F04-U401,B241,LP241,4,401,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F04-401
PROP-B241-F04-U402,B241,LP241,4,402,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F04-402
PROP-B241-F04-U403,B241,LP241,4,403,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F04-403
PROP-B241-F04-U404,B241,LP241,4,404,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F04-404
PROP-B241-F05-U501,B241,LP241,5,501,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F05-501
PROP-B241-F05-U502,B241,LP241,5,502,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F05-502
PROP-B241-F05-U503,B241,LP241,5,503,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F05-503
PROP-B241-F05-U504,B241,LP241,5,504,67.8,Residential,IND-AP-VSP-DVD-LP241-B241-F05-504
PROP-B242-F01-U101,B242,LP242,1,101,120.4,Residential,IND-AP-VSP-DVD-LP242-B242-F01-101
PROP-B242-F02-U201,B242,LP242,2,201,120.4,Residential,IND-AP-VSP-DVD-LP242-B242-F02-201
PROP-B243-F01-U101,B243,LP243,1,101,194.2,Shop,IND-AP-VSP-DVD-LP243-B243-F01-101
PROP-B243-F01-U102,B243,LP243,1,102,194.2,Shop,IND-AP-VSP-DVD-LP243-B243-F01-102
PROP-B243-F01-U103,B243,LP243,1,103,194.2,Shop,IND-AP-VSP-DVD-LP243-B243-F01-103
PROP-B243-F02-U201,B243,LP243,2,201,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F02-201
PROP-B243-F02-U202,B243,LP243,2,202,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F02-202
PROP-B243-F02-U203,B243,LP243,2,203,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F02-203
PROP-B243-F03-U301,B243,LP243,3,301,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F03-301
PROP-B243-F03-U302,B243,LP243,3,302,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F03-302
PROP-B243-F03-U303,B243,LP243,3,303,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F03-303
PROP-B243-F04-U401,B243,LP243,4,401,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F04-401
PROP-B243-F04-U402,B243,LP243,4,402,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F04-402
PROP-B243-F04-U403,B243,LP243,4,403,194.2,Office,IND-AP-VSP-DVD-LP243-B243-F04-403
PROP-B244-F01-U101,B244,LP244,1,101,150.1,Shop,IND-AP-VSP-DVD-LP244-B244-F01-101
PROP-B244-F01-U102,B244,LP244,1,102,150.1,Shop,IND-AP-VSP-DVD-LP244-B244-F01-102
PROP-B244-F01-U103,B244,LP244,1,103,150.1,Shop,IND-AP-VSP-DVD-LP244-B244-F01-103
PROP-B244-F02-U201,B244,LP244,2,201,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F02-201
PROP-B244-F02-U202,B244,LP244,2,202,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F02-202
PROP-B244-F02-U203,B244,LP244,2,203,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F02-203
PROP-B244-F03-U301,B244,LP244,3,301,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F03-301
PROP-B244-F03-U302,B244,LP244,3,302,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F03-302
PROP-B244-F03-U303,B244,LP244,3,303,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F03-303
PROP-B244-F04-U401,B244,LP244,4,401,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F04-401
PROP-B244-F04-U402,B244,LP244,4,402,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F04-402
PROP-B244-F04-U403,B244,LP244,4,403,150.1,Office,IND-AP-VSP-DVD-LP244-B244-F04-403
PROP-B245-F01-U101,B245,LP245,1,101,124.8,Shop,IND-AP-VSP-DVD-LP245-B245-F01-101
PROP-B245-F01-U102,B245,LP245,1,102,124.8,Shop,IND-AP-VSP-DVD-LP245-B245-F01-102
PROP-B245-F01-U103,B245,LP245,1,103,124.8,Shop,IND-AP-VSP-DVD-LP245-B245-F01-103
PROP-B245-F02-U201,B245,LP245,2,201,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F02-201
PROP-B245-F02-U202,B245,LP245,2,202,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F02-202
PROP-B245-F02-U203,B245,LP245,2,203,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F02-203
PROP-B245-F03-U301,B245,LP245,3,301,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F03-301
PROP-B245-F03-U302,B245,LP245,3,302,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F03-302
PROP-B245-F03-U303,B245,LP245,3,303,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F03-303
PROP-B245-F04-U401,B245,LP245,4,401,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F04-401
PROP-B245-F04-U402,B245,LP245,4,402,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F04-402
PROP-B245-F04-U403,B245,LP245,4,403,124.8,Office,IND-AP-VSP-DVD-LP245-B245-F04-403
PROP-B246-F01-U101,B246,LP246,1,101,152.8,Residential,IND-AP-VSP-DVD-LP246-B246-F01-101
PROP-B246-F02-U201,B246,LP246,2,201,152.8,Residential,IND-AP-VSP-DVD-LP246-B246-F02-201
PROP-B247-F01-U101,B247,LP247,1,101,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F01-101
PROP-B247-F01-U102,B247,LP247,1,102,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F01-102
PROP-B247-F01-U103,B247,LP247,1,103,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F01-103
PROP-B247-F01-U104,B247,LP247,1,104,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F01-104
PROP-B247-F02-U201,B247,LP247,2,201,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F02-201
PROP-B247-F02-U202,B247,LP247,2,202,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F02-202
PROP-B247-F02-U203,B247,LP247,2,203,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F02-203
PROP-B247-F02-U204,B247,LP247,2,204,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F02-204
PROP-B247-F03-U301,B247,LP247,3,301,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F03-301
PROP-B247-F03-U302,B247,LP247,3,302,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F03-302
PROP-B247-F03-U303,B247,LP247,3,303,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F03-303
PROP-B247-F03-U304,B247,LP247,3,304,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F03-304
PROP-B247-F04-U401,B247,LP247,4,401,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F04-401
PROP-B247-F04-U402,B247,LP247,4,402,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F04-402
PROP-B247-F04-U403,B247,LP247,4,403,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F04-403
PROP-B247-F04-U404,B247,LP247,4,404,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F04-404
PROP-B247-F05-U501,B247,LP247,5,501,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F05-501
PROP-B247-F05-U502,B247,LP247,5,502,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F05-502
PROP-B247-F05-U503,B247,LP247,5,503,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F05-503
PROP-B247-F05-U504,B247,LP247,5,504,48.4,Residential,IND-AP-VSP-DVD-LP247-B247-F05-504
PROP-B248-F01-U101,B248,LP248,1,101,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F01-101
PROP-B248-F01-U102,B248,LP248,1,102,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F01-102
PROP-B248-F01-U103,B248,LP248,1,103,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F01-103
PROP-B248-F01-U104,B248,LP248,1,104,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F01-104
PROP-B248-F02-U201,B248,LP248,2,201,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F02-201
PROP-B248-F02-U202,B248,LP248,2,202,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F02-202
PROP-B248-F02-U203,B248,LP248,2,203,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F02-203
PROP-B248-F02-U204,B248,LP248,2,204,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F02-204
PROP-B248-F03-U301,B248,LP248,3,301,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F03-301
PROP-B248-F03-U302,B248,LP248,3,302,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F03-302
PROP-B248-F03-U303,B248,LP248,3,303,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F03-303
PROP-B248-F03-U304,B248,LP248,3,304,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F03-304
PROP-B248-F04-U401,B248,LP248,4,401,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F04-401
PROP-B248-F04-U402,B248,LP248,4,402,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F04-402
PROP-B248-F04-U403,B248,LP248,4,403,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F04-403
PROP-B248-F04-U404,B248,LP248,4,404,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F04-404
PROP-B248-F05-U501,B248,LP248,5,501,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F05-501
PROP-B248-F05-U502,B248,LP248,5,502,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F05-502
PROP-B248-F05-U503,B248,LP248,5,503,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F05-503
PROP-B248-F05-U504,B248,LP248,5,504,75.2,Residential,IND-AP-VSP-DVD-LP248-B248-F05-504
PROP-B249-F01-U101,B249,LP249,1,101,794.1,Shop,IND-AP-VSP-DVD-LP249-B249-F01-101
PROP-B249-F01-U102,B249,LP249,1,102,794.1,Shop,IND-AP-VSP-DVD-LP249-B249-F01-102
PROP-B249-F01-U103,B249,LP249,1,103,794.1,Shop,IND-AP-VSP-DVD-LP249-B249-F01-103
PROP-B249-F02-U201,B249,LP249,2,201,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F02-201
PROP-B249-F02-U202,B249,LP249,2,202,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F02-202
PROP-B249-F02-U203,B249,LP249,2,203,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F02-203
PROP-B249-F03-U301,B249,LP249,3,301,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F03-301
PROP-B249-F03-U302,B249,LP249,3,302,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F03-302
PROP-B249-F03-U303,B249,LP249,3,303,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F03-303
PROP-B249-F04-U401,B249,LP249,4,401,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F04-401
PROP-B249-F04-U402,B249,LP249,4,402,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F04-402
PROP-B249-F04-U403,B249,LP249,4,403,794.1,Office,IND-AP-VSP-DVD-LP249-B249-F04-403
PROP-B250-F01-U101,B250,LP250,1,101,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F01-101
PROP-B250-F01-U102,B250,LP250,1,102,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F01-102
PROP-B250-F01-U103,B250,LP250,1,103,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F01-103
PROP-B250-F01-U104,B250,LP250,1,104,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F01-104
PROP-B250-F02-U201,B250,LP250,2,201,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F02-201
PROP-B250-F02-U202,B250,LP250,2,202,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F02-202
PROP-B250-F02-U203,B250,LP250,2,203,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F02-203
PROP-B250-F02-U204,B250,LP250,2,204,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F02-204
PROP-B250-F03-U301,B250,LP250,3,301,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F03-301
PROP-B250-F03-U302,B250,LP250,3,302,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F03-302
PROP-B250-F03-U303,B250,LP250,3,303,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F03-303
PROP-B250-F03-U304,B250,LP250,3,304,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F03-304
PROP-B250-F04-U401,B250,LP250,4,401,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F04-401
PROP-B250-F04-U402,B250,LP250,4,402,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F04-402
PROP-B250-F04-U403,B250,LP250,4,403,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F04-403
PROP-B250-F04-U404,B250,LP250,4,404,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F04-404
PROP-B250-F05-U501,B250,LP250,5,501,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F05-501
PROP-B250-F05-U502,B250,LP250,5,502,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F05-502
PROP-B250-F05-U503,B250,LP250,5,503,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F05-503
PROP-B250-F05-U504,B250,LP250,5,504,53.2,Residential,IND-AP-VSP-DVD-LP250-B250-F05-504
PROP-B251-F01-U101,B251,LP251,1,101,118.2,Residential,IND-AP-VSP-DVD-LP251-B251-F01-101
PROP-B251-F02-U201,B251,LP251,2,201,118.2,Residential,IND-AP-VSP-DVD-LP251-B251-F02-201
PROP-B252-F01-U101,B252,LP252,1,101,66.4,Residential,IND-AP-VSP-DVD-LP252-B252-F01-101
PROP-B252-F02-U201,B252,LP252,2,201,66.4,Residential,IND-AP-VSP-DVD-LP252-B252-F02-201
PROP-B253-F01-U101,B253,LP253,1,101,35.9,Residential,IND-AP-VSP-DVD-LP253-B253-F01-101
PROP-B253-F02-U201,B253,LP253,2,201,35.9,Residential,IND-AP-VSP-DVD-LP253-B253-F02-201
PROP-B254-F01-U101,B254,LP254,1,101,136.5,Residential,IND-AP-VSP-DVD-LP254-B254-F01-101
PROP-B254-F02-U201,B254,LP254,2,201,136.5,Residential,IND-AP-VSP-DVD-LP254-B254-F02-201
PROP-B255-F01-U101,B255,LP255,1,101,59.1,Residential,IND-AP-VSP-DVD-LP255-B255-F01-101
PROP-B255-F01-U102,B255,LP255,1,102,59.1,Residential,IND-AP-VSP-DVD-LP255-B255-F01-102
PROP-B255-F01-U103,B255,LP255,1,103,59.1,Residential,IND-AP-VSP-DVD-LP255-B255-F01-103
PROP-B255-F01-U104,B255,LP255,1,104,59.1,Residential,IND-AP-VSP-DVD-LP255-B255-F01-104
PROP-B255-F02-U201,B255,LP255,2,201,59.1,Residential,IND-AP-VSP-DVD-LP255-B255-F02-201
